customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,customer_status
CUST03317,Male,No,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),3176.42,85763.34,Active
CUST03318,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),3868.62,3868.62,Churned
CUST03319,Female,No,No,Yes,21,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),4221.46,88650.66,Active
CUST03320,Female,No,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),3965.92,83284.32,Active
CUST03321,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,5619.55,376509.85,Active
CUST03322,Male,Yes,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5556.63,194482.05,Active
CUST03323,Female,No,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,3782.29,83210.38,Churned
CUST03324,Female,No,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,3903.46,74165.74,Active
CUST03325,Female,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),5070.6,329589.0,Active
CUST03326,Female,No,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,6245.69,156142.25,Active
CUST03327,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3330.2,109896.6,Churned
CUST03328,Female,No,Yes,No,51,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,3662.25,186774.75,Active
CUST03329,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5538.55,127386.65,Active
CUST03330,Female,No,No,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),6398.26,6398.26,Active
CUST03331,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),4749.05,9498.1,Churned
CUST03332,Female,No,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2751.37,27513.7,Churned
CUST03333,Male,No,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),5393.67,26968.35,Active
CUST03334,Male,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,2483.14,84426.76,Active
CUST03335,Female,No,No,No,9,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,6305.81,56752.29,Active
CUST03336,Female,No,Yes,No,60,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),4951.68,297100.8,Churned
CUST03337,Female,No,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),4422.88,53074.56,Active
CUST03338,Female,No,No,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),4200.68,134421.76,Active
CUST03339,Female,No,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3740.53,71070.07,Active
CUST03340,Female,No,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5935.4,189932.8,Active
CUST03341,Female,No,Yes,No,12,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,5709.56,68514.72,Churned
CUST03342,Female,No,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,4492.0,13476.0,Active
CUST03343,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5760.33,69123.96,Active
CUST03344,Male,Yes,Yes,No,68,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,4022.58,273535.44,Active
CUST03345,Male,No,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2850.0,37050.0,Churned
CUST03346,Female,No,No,No,16,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,5166.79,82668.64,Active
CUST03347,Male,No,No,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,5683.7,176194.7,Active
CUST03348,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),4707.23,65901.22,Active
CUST03349,Male,No,Yes,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5471.35,372051.8,Active
CUST03350,Male,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),3986.44,111620.32,Churned
CUST03351,Male,No,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5129.19,143617.32,Active
CUST03352,Male,Yes,No,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,4535.63,154211.42,Active
CUST03353,Female,No,Yes,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2063.65,94927.9,Active
CUST03354,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2478.35,9913.4,Churned
CUST03355,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),2700.06,121502.7,Active
CUST03356,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2785.21,27852.1,Active
CUST03357,Female,No,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),6355.96,31779.8,Churned
CUST03358,Male,No,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1990.56,125405.28,Active
CUST03359,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,5617.46,117966.66,Active
CUST03360,Female,Yes,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3158.61,15793.05,Churned
CUST03361,Female,No,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2945.25,20616.75,Churned
CUST03362,Male,No,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),5065.74,151972.2,Churned
CUST03363,Female,Yes,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2827.06,45232.96,Churned
CUST03364,Male,No,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,5070.23,162247.36,Active
CUST03365,Female,No,No,Yes,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),4973.85,39790.8,Active
CUST03366,Female,No,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5580.17,94862.89,Active
CUST03367,Male,Yes,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5583.48,173087.88,Active
CUST03368,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2997.1,17982.6,Churned
CUST03369,Male,No,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),3569.13,71382.6,Active
CUST03370,Female,No,No,No,5,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,6856.22,34281.1,Active
CUST03371,Male,No,No,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,4457.66,120356.82,Active
CUST03372,Female,No,Yes,Yes,34,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),4549.26,154674.84,Active
CUST03373,Male,No,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,5350.74,181925.16,Churned
CUST03374,Female,No,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),6607.61,145367.42,Active
CUST03375,Female,Yes,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5321.5,138359.0,Active
CUST03376,Female,No,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,4905.37,117728.88,Active
CUST03377,Female,No,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,5073.72,157285.32,Churned
CUST03378,Male,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),2492.83,24928.3,Churned
CUST03379,Male,No,Yes,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,4768.17,143045.1,Active
CUST03380,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,5107.35,148113.15,Active
CUST03381,Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),6719.98,188159.44,Active
CUST03382,Male,No,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,4895.05,34265.35,Churned
CUST03383,Male,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3053.3,152665.0,Active
CUST03384,Male,No,Yes,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),3340.38,16701.9,Churned
CUST03385,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2467.55,24675.5,Churned
CUST03386,Female,Yes,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),4315.33,176928.53,Active
CUST03387,Male,No,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,6180.08,210122.72,Active
CUST03388,Female,Yes,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,4659.51,41935.59,Active
CUST03389,Male,Yes,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2813.37,28133.7,Active
CUST03390,Female,No,Yes,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3955.86,35602.74,Churned
CUST03391,Male,No,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,6788.15,176491.9,Active
CUST03392,Female,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3358.32,40299.84,Churned
CUST03393,Female,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),6318.99,436010.31,Active
CUST03394,Male,No,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2660.13,55862.73,Churned
CUST03395,Female,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2907.77,98864.18,Churned
CUST03396,Female,No,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,5672.27,238235.34,Active
CUST03397,Female,No,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,5082.93,208400.13,Active
CUST03398,Female,No,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5184.76,41478.08,Churned
CUST03399,Male,No,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2619.54,39293.1,Churned
CUST03400,Female,No,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),5153.6,36075.2,Active
CUST03401,Male,No,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,5924.64,254759.52,Active
CUST03402,Male,No,No,No,50,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),4743.37,237168.5,Active
CUST03403,Female,No,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),6437.04,289666.8,Active
CUST03404,Male,No,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,5095.7,351603.3,Active
CUST03405,Female,No,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6438.1,199581.1,Churned
CUST03406,Female,No,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,5499.62,379473.78,Churned
CUST03407,Female,No,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2435.8,70638.2,Churned
CUST03408,Female,No,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,6500.73,260029.2,Active
CUST03409,Male,No,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4891.21,92932.99,Churned
CUST03410,Male,No,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,5983.22,107697.96,Active
CUST03411,Male,No,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,5143.04,66859.52,Active
CUST03412,Male,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5604.96,145728.96,Active
CUST03413,Male,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,6020.23,198667.59,Churned
CUST03414,Male,No,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,5978.73,77723.49,Active
CUST03415,Female,No,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,5709.63,142740.75,Active
CUST03416,Female,Yes,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,2912.01,136864.47,Active
CUST03417,Male,No,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),7092.72,191503.44,Churned
CUST03418,Female,No,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,6159.59,203266.47,Active
CUST03419,Male,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5760.13,34560.78,Churned
CUST03420,Male,No,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,4611.37,106061.51,Churned
CUST03421,Female,No,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,5817.43,122166.03,Active
CUST03422,Female,Yes,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,6522.65,45658.55,Churned
CUST03423,Female,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),3021.05,42294.7,Active
CUST03424,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,4843.36,208264.48,Active
CUST03425,Female,No,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,6570.86,85421.18,Active
CUST03426,Female,No,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3002.41,30024.1,Active
CUST03427,Female,No,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),4905.94,103024.74,Churned
CUST03428,Female,No,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5492.07,98857.26,Active
CUST03429,Female,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,2914.49,29144.9,Active
CUST03430,Female,No,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,4599.75,262185.75,Active
CUST03431,Female,Yes,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2546.1,,Churned
CUST03432,Female,No,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,5904.1,247972.2,Active
CUST03433,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,5752.13,40264.91,Active
CUST03434,Male,No,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),5531.74,232333.08,Active
CUST03435,Female,Yes,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,3823.22,187337.78,Active
CUST03436,Male,No,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2729.04,24561.36,Active
CUST03437,Male,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),5942.8,17828.4,Churned
CUST03438,Female,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5766.68,138400.32,Active
CUST03439,Female,No,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3553.68,60412.56,Churned
CUST03440,Female,No,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3043.11,127810.62,Active
